id,ts,temp1
0,2018-12-31 20:00:00+00:00,3.011382105
1,2018-12-31 21:00:00+00:00,3.4394395925
2,2018-12-31 22:00:00+00:00,3.63779509
3,2018-12-31 23:00:00+00:00,3.6943623725
4,2019-01-01 00:00:00+00:00,3.739370165
5,2019-01-01 01:00:00+00:00,4.5215855025
6,2019-01-01 02:00:00+00:00,4.8444943425
7,2019-01-01 03:00:00+00:00,4.2398965575
8,2019-01-01 04:00:00+00:00,3.628919725
9,2019-01-01 05:00:00+00:00,3.324093995
10,2019-01-01 06:00:00+00:00,2.629522365
11,2019-01-01 07:00:00+00:00,1.7897218525
12,2019-01-01 08:00:00+00:00,1.08094116975
13,2019-01-01 09:00:00+00:00,0.892656125
14,2019-01-01 10:00:00+00:00,1.359544905
15,2019-01-01 11:00:00+00:00,1.771883755
16,2019-01-01 12:00:00+00:00,1.9627372625
17,2019-01-01 13:00:00+00:00,2.054541455
18,2019-01-01 14:00:00+00:00,2.0590944275
19,2019-01-01 15:00:00+00:00,2.02781001
20,2019-01-01 16:00:00+00:00,2.259163785
21,2019-01-01 17:00:00+00:00,2.5789769275
22,2019-01-01 18:00:00+00:00,2.2368222475
23,2019-01-01 19:00:00+00:00,1.7260286825
24,2019-01-01 20:00:00+00:00,0.145688881
25,2019-01-01 21:00:00+00:00,-0.9400371275
26,2019-01-01 22:00:00+00:00,-1.19791311
27,2019-01-01 23:00:00+00:00,-1.03824303375
28,2019-01-02 00:00:00+00:00,-1.0768428775
29,2019-01-02 01:00:00+00:00,-1.4711558525
30,2019-01-02 02:00:00+00:00,-1.7795420575
31,2019-01-02 03:00:00+00:00,-2.29557577
32,2019-01-02 04:00:00+00:00,-2.63147228
33,2019-01-02 05:00:00+00:00,-2.8052811325
34,2019-01-02 06:00:00+00:00,-3.0970983775
35,2019-01-02 07:00:00+00:00,-3.28937464
36,2019-01-02 08:00:00+00:00,-3.5625191925
37,2019-01-02 09:00:00+00:00,-3.39837536
38,2019-01-02 10:00:00+00:00,-3.04080768
39,2019-01-02 11:00:00+00:00,-2.74465363
40,2019-01-02 12:00:00+00:00,-2.50118709
41,2019-01-02 13:00:00+00:00,-2.6314138975
42,2019-01-02 14:00:00+00:00,-2.89230645
43,2019-01-02 15:00:00+00:00,-3.2070297225
44,2019-01-02 16:00:00+00:00,-2.898883045
45,2019-01-02 17:00:00+00:00,-2.5549466975
46,2019-01-02 18:00:00+00:00,-2.255303985
47,2019-01-02 19:00:00+00:00,-2.578356185
48,2019-01-02 20:00:00+00:00,-2.5747460725
49,2019-01-02 21:00:00+00:00,-2.6086340625
50,2019-01-02 22:00:00+00:00,-2.907670975
51,2019-01-02 23:00:00+00:00,-2.949041665
52,2019-01-03 00:00:00+00:00,-2.913086815
53,2019-01-03 01:00:00+00:00,-2.8455185925
54,2019-01-03 02:00:00+00:00,-2.821235835
55,2019-01-03 03:00:00+00:00,-2.9924845225
56,2019-01-03 04:00:00+00:00,-3.2649397275
57,2019-01-03 05:00:00+00:00,-3.8006566625
58,2019-01-03 06:00:00+00:00,-4.41654918
59,2019-01-03 07:00:00+00:00,-4.8747479875
60,2019-01-03 08:00:00+00:00,-4.9441027775
61,2019-01-03 09:00:00+00:00,-4.507191745
62,2019-01-03 10:00:00+00:00,-3.4606271975
63,2019-01-03 11:00:00+00:00,-2.9974560125
64,2019-01-03 12:00:00+00:00,-2.998307095
65,2019-01-03 13:00:00+00:00,-2.99705742
66,2019-01-03 14:00:00+00:00,-3.0216271125
67,2019-01-03 15:00:00+00:00,-2.987687265
68,2019-01-03 16:00:00+00:00,-3.1354117525
69,2019-01-03 17:00:00+00:00,-3.1252760875
70,2019-01-03 18:00:00+00:00,-2.7899901575
71,2019-01-03 19:00:00+00:00,-2.6950974675
72,2019-01-03 20:00:00+00:00,-2.4667016475
73,2019-01-03 21:00:00+00:00,-1.6616016875
74,2019-01-03 22:00:00+00:00,-0.81764152275
75,2019-01-03 23:00:00+00:00,-0.182245838
76,2019-01-04 00:00:00+00:00,-0.3070022185
77,2019-01-04 01:00:00+00:00,-0.38809928675
78,2019-01-04 02:00:00+00:00,0.6884007675
79,2019-01-04 03:00:00+00:00,1.544822335
80,2019-01-04 04:00:00+00:00,2.171207935
81,2019-01-04 05:00:00+00:00,3.46889545
82,2019-01-04 06:00:00+00:00,4.0407351325
83,2019-01-04 07:00:00+00:00,3.6707037875
84,2019-01-04 08:00:00+00:00,2.3742436175
85,2019-01-04 09:00:00+00:00,1.7944182475
86,2019-01-04 10:00:00+00:00,1.7866171225
87,2019-01-04 11:00:00+00:00,1.492868095
88,2019-01-04 12:00:00+00:00,1.6562142375
89,2019-01-04 13:00:00+00:00,1.72908169
90,2019-01-04 14:00:00+00:00,1.817439375
91,2019-01-04 15:00:00+00:00,2.3958423175
92,2019-01-04 16:00:00+00:00,2.683094915
93,2019-01-04 17:00:00+00:00,2.7982770375
94,2019-01-04 18:00:00+00:00,2.823051345
95,2019-01-04 19:00:00+00:00,3.1844590125
96,2019-01-04 20:00:00+00:00,3.1327334975
97,2019-01-04 21:00:00+00:00,3.569276515
98,2019-01-04 22:00:00+00:00,3.74216062
99,2019-01-04 23:00:00+00:00,3.26546365
100,2019-01-05 00:00:00+00:00,2.6952848425
101,2019-01-05 01:00:00+00:00,2.4458216725
102,2019-01-05 02:00:00+00:00,1.89669323
103,2019-01-05 03:00:00+00:00,0.8776615535
104,2019-01-05 04:00:00+00:00,0.01021278125
105,2019-01-05 05:00:00+00:00,-0.19604534275
106,2019-01-05 06:00:00+00:00,-0.57987079425
107,2019-01-05 07:00:00+00:00,-1.096754235
108,2019-01-05 08:00:00+00:00,-0.95948746
109,2019-01-05 09:00:00+00:00,-0.34181495475
110,2019-01-05 10:00:00+00:00,-0.18959467675
111,2019-01-05 11:00:00+00:00,0.00241484355
112,2019-01-05 12:00:00+00:00,0.08922624075
113,2019-01-05 13:00:00+00:00,-0.009670858783
114,2019-01-05 14:00:00+00:00,-0.070445232025
115,2019-01-05 15:00:00+00:00,-0.12495204425
116,2019-01-05 16:00:00+00:00,-0.179912418
117,2019-01-05 17:00:00+00:00,-0.42256067675
118,2019-01-05 18:00:00+00:00,-0.5345162055
119,2019-01-05 19:00:00+00:00,-0.3720309165
120,2019-01-05 20:00:00+00:00,-0.244607426
121,2019-01-05 21:00:00+00:00,-0.5215840535
122,2019-01-05 22:00:00+00:00,-0.76457878875
123,2019-01-05 23:00:00+00:00,-0.8293594405
124,2019-01-06 00:00:00+00:00,-0.849533271
125,2019-01-06 01:00:00+00:00,-0.808136
126,2019-01-06 02:00:00+00:00,-0.95684031175
127,2019-01-06 03:00:00+00:00,-1.08234944
128,2019-01-06 04:00:00+00:00,-1.04252690025
129,2019-01-06 05:00:00+00:00,-0.88438908425
130,2019-01-06 06:00:00+00:00,-1.14684283625
131,2019-01-06 07:00:00+00:00,-1.4360584925
132,2019-01-06 08:00:00+00:00,-1.102656095
133,2019-01-06 09:00:00+00:00,-0.90888382625
134,2019-01-06 10:00:00+00:00,-0.30527625815
135,2019-01-06 11:00:00+00:00,0.5766251
136,2019-01-06 12:00:00+00:00,0.66869541
137,2019-01-06 13:00:00+00:00,0.4650138445
138,2019-01-06 14:00:00+00:00,0.3530185155
139,2019-01-06 15:00:00+00:00,0.165031204
140,2019-01-06 16:00:00+00:00,0.24460580075
141,2019-01-06 17:00:00+00:00,0.264262647
142,2019-01-06 18:00:00+00:00,0.27176387675
143,2019-01-06 19:00:00+00:00,0.4327498155
144,2019-01-06 20:00:00+00:00,0.624160325
145,2019-01-06 21:00:00+00:00,0.7443193
146,2019-01-06 22:00:00+00:00,1.039780047
147,2019-01-06 23:00:00+00:00,1.2867578875
148,2019-01-07 00:00:00+00:00,1.038904195
149,2019-01-07 01:00:00+00:00,0.65226641425
150,2019-01-07 02:00:00+00:00,-0.197980887875
151,2019-01-07 03:00:00+00:00,-0.5320817005
152,2019-01-07 04:00:00+00:00,-0.7859594675
153,2019-01-07 05:00:00+00:00,-0.62245107925
154,2019-01-07 06:00:00+00:00,-0.87206219625
155,2019-01-07 07:00:00+00:00,-0.9128602625
156,2019-01-07 08:00:00+00:00,-1.0547494605
157,2019-01-07 09:00:00+00:00,-0.654378221
158,2019-01-07 10:00:00+00:00,-0.3090062355
159,2019-01-07 11:00:00+00:00,-0.25922475275
160,2019-01-07 12:00:00+00:00,-0.10382786975
161,2019-01-07 13:00:00+00:00,-0.094424651525
162,2019-01-07 14:00:00+00:00,-0.23924815275
163,2019-01-07 15:00:00+00:00,-0.31132893525
164,2019-01-07 16:00:00+00:00,-0.27936846025
165,2019-01-07 17:00:00+00:00,-0.232383138
166,2019-01-07 18:00:00+00:00,-0.4817972705
167,2019-01-07 19:00:00+00:00,-0.55691887575
168,2019-01-07 20:00:00+00:00,-0.52525785
169,2019-01-07 21:00:00+00:00,-0.33482547
170,2019-01-07 22:00:00+00:00,-0.2838272175
171,2019-01-07 23:00:00+00:00,-0.29964485925
172,2019-01-08 00:00:00+00:00,-0.7549981165
173,2019-01-08 01:00:00+00:00,-0.96016213275
174,2019-01-08 02:00:00+00:00,-0.98467482
175,2019-01-08 03:00:00+00:00,-1.0265194775
176,2019-01-08 04:00:00+00:00,-1.02596167
177,2019-01-08 05:00:00+00:00,-1.03399366
178,2019-01-08 06:00:00+00:00,-1.014765545
179,2019-01-08 07:00:00+00:00,-0.9270562875
180,2019-01-08 08:00:00+00:00,-0.7663095015
181,2019-01-08 09:00:00+00:00,-0.7124489
182,2019-01-08 10:00:00+00:00,-0.69513327975
183,2019-01-08 11:00:00+00:00,-0.84336572375
184,2019-01-08 12:00:00+00:00,-0.82037202225
185,2019-01-08 13:00:00+00:00,-0.75327897
186,2019-01-08 14:00:00+00:00,-0.76867381575
187,2019-01-08 15:00:00+00:00,-0.78360553625
188,2019-01-08 16:00:00+00:00,-0.93364155
189,2019-01-08 17:00:00+00:00,-1.0424911375
190,2019-01-08 18:00:00+00:00,-1.1886320725
191,2019-01-08 19:00:00+00:00,-1.2432582
192,2019-01-08 20:00:00+00:00,-1.460070565
193,2019-01-08 21:00:00+00:00,-1.6635608675
194,2019-01-08 22:00:00+00:00,-1.9089957475
195,2019-01-08 23:00:00+00:00,-2.0052647575
196,2019-01-09 00:00:00+00:00,-2.0856907975
197,2019-01-09 01:00:00+00:00,-2.16410145
198,2019-01-09 02:00:00+00:00,-2.49759648
199,2019-01-09 03:00:00+00:00,-2.6378671225
200,2019-01-09 04:00:00+00:00,-2.6644926625
201,2019-01-09 05:00:00+00:00,-2.9404956625
