,ts,power4
1489,2019-03-05 13:00:00+00:00,162.028061
1490,2019-03-05 14:00:00+00:00,161.70906225
1491,2019-03-05 15:00:00+00:00,161.26958725
1492,2019-03-05 16:00:00+00:00,165.76518475
1493,2019-03-05 17:00:00+00:00,167.51575475
1494,2019-03-05 18:00:00+00:00,165.93692775
1495,2019-03-05 19:00:00+00:00,164.74521275
1496,2019-03-05 20:00:00+00:00,165.2362825
1497,2019-03-05 21:00:00+00:00,163.332783
1498,2019-03-05 22:00:00+00:00,161.83459475
1499,2019-03-05 23:00:00+00:00,163.41728
1500,2019-03-06 00:00:00+00:00,160.4314805
1501,2019-03-06 01:00:00+00:00,161.842777
1502,2019-03-06 02:00:00+00:00,159.21053625
1503,2019-03-06 03:00:00+00:00,157.68115975
1504,2019-03-06 04:00:00+00:00,157.55870825
1505,2019-03-06 05:00:00+00:00,158.094059
1506,2019-03-06 06:00:00+00:00,158.47129825
1507,2019-03-06 07:00:00+00:00,159.6168475
1508,2019-03-06 08:00:00+00:00,159.336727
1509,2019-03-06 09:00:00+00:00,160.7012555
1510,2019-03-06 10:00:00+00:00,161.65082425
1511,2019-03-06 11:00:00+00:00,158.2043275
1512,2019-03-06 12:00:00+00:00,151.6641885
1513,2019-03-06 13:00:00+00:00,152.68622425
1514,2019-03-06 14:00:00+00:00,151.86602775
1515,2019-03-06 15:00:00+00:00,152.38182825
1516,2019-03-06 16:00:00+00:00,155.430664
1517,2019-03-06 17:00:00+00:00,152.6348075
1518,2019-03-06 18:00:00+00:00,154.2362315
1519,2019-03-06 19:00:00+00:00,153.42301025
1520,2019-03-06 20:00:00+00:00,146.61368175
1521,2019-03-06 21:00:00+00:00,135.51621275
1522,2019-03-06 22:00:00+00:00,122.69504925
1523,2019-03-06 23:00:00+00:00,124.2890865
1524,2019-03-07 00:00:00+00:00,127.533352
1525,2019-03-07 01:00:00+00:00,127.8238425
1526,2019-03-07 02:00:00+00:00,128.01023725
1527,2019-03-07 03:00:00+00:00,125.08065875
1528,2019-03-07 04:00:00+00:00,127.67380525
1529,2019-03-07 05:00:00+00:00,131.24868425
1530,2019-03-07 06:00:00+00:00,130.525154
1531,2019-03-07 07:00:00+00:00,129.39963525
1532,2019-03-07 08:00:00+00:00,128.06869675
1533,2019-03-07 09:00:00+00:00,128.61711375
1534,2019-03-07 10:00:00+00:00,129.564378
1535,2019-03-07 11:00:00+00:00,129.492855
1536,2019-03-07 12:00:00+00:00,129.693958
1537,2019-03-07 13:00:00+00:00,129.45483775
1538,2019-03-07 14:00:00+00:00,128.61279125
1539,2019-03-07 15:00:00+00:00,127.5964525
1540,2019-03-07 16:00:00+00:00,128.43101875
1541,2019-03-07 17:00:00+00:00,127.78649275
1542,2019-03-07 18:00:00+00:00,127.163895
1543,2019-03-07 19:00:00+00:00,127.811928
1544,2019-03-07 20:00:00+00:00,128.4662265
1545,2019-03-07 21:00:00+00:00,126.4023685
1546,2019-03-07 22:00:00+00:00,125.84897975
1547,2019-03-07 23:00:00+00:00,124.83264025
1548,2019-03-08 00:00:00+00:00,125.21225975
1549,2019-03-08 01:00:00+00:00,124.88623625
1550,2019-03-08 02:00:00+00:00,125.27289475
1551,2019-03-08 03:00:00+00:00,125.73674025
1552,2019-03-08 04:00:00+00:00,126.804962
1553,2019-03-08 05:00:00+00:00,129.06929775
1554,2019-03-08 06:00:00+00:00,127.8817005
1555,2019-03-08 07:00:00+00:00,128.99800675
1556,2019-03-08 08:00:00+00:00,129.932434
1557,2019-03-08 09:00:00+00:00,128.59671975
1558,2019-03-08 10:00:00+00:00,127.74865775
1559,2019-03-08 11:00:00+00:00,126.9130345
1560,2019-03-08 12:00:00+00:00,127.40595575
1561,2019-03-08 13:00:00+00:00,126.68521875
1562,2019-03-08 14:00:00+00:00,128.0239965
1563,2019-03-08 15:00:00+00:00,129.38392825
1564,2019-03-08 16:00:00+00:00,136.24453775
1565,2019-03-08 17:00:00+00:00,133.013214
1566,2019-03-08 18:00:00+00:00,135.3966665
1567,2019-03-08 19:00:00+00:00,132.8300345
1568,2019-03-08 20:00:00+00:00,126.89612
1569,2019-03-08 21:00:00+00:00,126.60696575
1570,2019-03-08 22:00:00+00:00,145.10017
1571,2019-03-08 23:00:00+00:00,156.93960925
1572,2019-03-09 00:00:00+00:00,163.96026975
1573,2019-03-09 01:00:00+00:00,167.01290875
1574,2019-03-09 02:00:00+00:00,167.3181165
1575,2019-03-09 03:00:00+00:00,165.6469155
1576,2019-03-09 04:00:00+00:00,166.77220525
1577,2019-03-09 05:00:00+00:00,167.171398
1578,2019-03-09 06:00:00+00:00,152.5493865
1579,2019-03-09 07:00:00+00:00,125.50248325
1580,2019-03-09 08:00:00+00:00,123.87760175
1581,2019-03-09 09:00:00+00:00,124.3366135
1582,2019-03-09 10:00:00+00:00,126.3836995
1583,2019-03-09 11:00:00+00:00,127.2959605
1584,2019-03-09 12:00:00+00:00,125.31315175
1585,2019-03-09 13:00:00+00:00,125.8007965
1586,2019-03-09 14:00:00+00:00,125.52922825
1587,2019-03-09 15:00:00+00:00,128.98063425
1588,2019-03-09 16:00:00+00:00,127.94468275
1589,2019-03-09 17:00:00+00:00,126.58394775
1590,2019-03-09 18:00:00+00:00,134.547927
1591,2019-03-09 19:00:00+00:00,136.45544825
1592,2019-03-09 20:00:00+00:00,137.319378
1593,2019-03-09 21:00:00+00:00,130.0514505
1594,2019-03-09 22:00:00+00:00,124.25643325
1595,2019-03-09 23:00:00+00:00,123.82169875
1596,2019-03-10 00:00:00+00:00,123.56011
1597,2019-03-10 01:00:00+00:00,124.198656
1598,2019-03-10 02:00:00+00:00,133.439144
1599,2019-03-10 03:00:00+00:00,144.18014175
1600,2019-03-10 04:00:00+00:00,158.90630075
1601,2019-03-10 05:00:00+00:00,155.75061075
1602,2019-03-10 06:00:00+00:00,153.7790275
1603,2019-03-10 07:00:00+00:00,124.207160125
1604,2019-03-10 08:00:00+00:00,123.4448405
1605,2019-03-10 09:00:00+00:00,121.1814845
1606,2019-03-10 10:00:00+00:00,123.31972025
1607,2019-03-10 11:00:00+00:00,123.549766
1608,2019-03-10 12:00:00+00:00,124.751793
1609,2019-03-10 13:00:00+00:00,124.072094
1610,2019-03-10 14:00:00+00:00,123.677225
1611,2019-03-10 15:00:00+00:00,117.20062275
1612,2019-03-10 16:00:00+00:00,122.207039
1613,2019-03-10 17:00:00+00:00,126.664606
1614,2019-03-10 18:00:00+00:00,124.5664805
1615,2019-03-10 19:00:00+00:00,122.3731975
1616,2019-03-10 20:00:00+00:00,123.2086165
1617,2019-03-10 21:00:00+00:00,126.6286545
1618,2019-03-10 22:00:00+00:00,136.52388975
1619,2019-03-10 23:00:00+00:00,139.962197
1620,2019-03-11 00:00:00+00:00,141.6761165
1621,2019-03-11 01:00:00+00:00,140.96572825
1622,2019-03-11 02:00:00+00:00,145.64453125
1623,2019-03-11 03:00:00+00:00,150.659523
1624,2019-03-11 04:00:00+00:00,151.12904075
1625,2019-03-11 05:00:00+00:00,142.63354475
1626,2019-03-11 06:00:00+00:00,120.1149085
1627,2019-03-11 07:00:00+00:00,119.84351725
1628,2019-03-11 08:00:00+00:00,118.72864325
1629,2019-03-11 09:00:00+00:00,120.21601125
1630,2019-03-11 10:00:00+00:00,120.067411
1631,2019-03-11 11:00:00+00:00,120.86734775
1632,2019-03-11 12:00:00+00:00,120.27468875
1633,2019-03-11 13:00:00+00:00,120.12143325
1634,2019-03-11 14:00:00+00:00,119.91876425
1635,2019-03-11 15:00:00+00:00,118.1566925
1636,2019-03-11 16:00:00+00:00,119.5943185
1637,2019-03-11 17:00:00+00:00,123.03448675
1638,2019-03-11 18:00:00+00:00,123.38014025
1639,2019-03-11 19:00:00+00:00,123.643341
1640,2019-03-11 20:00:00+00:00,124.01725375
1641,2019-03-11 21:00:00+00:00,123.9019565
1642,2019-03-11 22:00:00+00:00,122.08740425
1643,2019-03-11 23:00:00+00:00,120.28446375
1644,2019-03-12 00:00:00+00:00,121.4630775
1645,2019-03-12 01:00:00+00:00,122.17918675
1646,2019-03-12 02:00:00+00:00,120.966999
1647,2019-03-12 03:00:00+00:00,120.036461
1648,2019-03-12 04:00:00+00:00,118.134806
1649,2019-03-12 05:00:00+00:00,117.95215525
1650,2019-03-12 06:00:00+00:00,119.018837
1651,2019-03-12 07:00:00+00:00,120.9345645
1652,2019-03-12 08:00:00+00:00,120.3440665
1653,2019-03-12 09:00:00+00:00,117.71914125
1654,2019-03-12 10:00:00+00:00,118.9819865
1655,2019-03-12 11:00:00+00:00,118.607128
1656,2019-03-12 12:00:00+00:00,116.6259595
1657,2019-03-12 13:00:00+00:00,115.70464825
1658,2019-03-12 14:00:00+00:00,115.046819
1659,2019-03-12 15:00:00+00:00,116.197309
1660,2019-03-12 16:00:00+00:00,120.48669825
1661,2019-03-12 17:00:00+00:00,121.39340975
1662,2019-03-12 18:00:00+00:00,123.3915365
1663,2019-03-12 19:00:00+00:00,125.050478
1664,2019-03-12 20:00:00+00:00,124.597885
1665,2019-03-12 21:00:00+00:00,123.50542825
1666,2019-03-12 22:00:00+00:00,124.66813525
1667,2019-03-12 23:00:00+00:00,117.8147145
1668,2019-03-13 00:00:00+00:00,126.01534025
1669,2019-03-13 01:00:00+00:00,124.312725
1670,2019-03-13 02:00:00+00:00,124.35044075
1671,2019-03-13 03:00:00+00:00,124.5793725
1672,2019-03-13 04:00:00+00:00,123.0123825
1673,2019-03-13 05:00:00+00:00,127.318289
1674,2019-03-13 06:00:00+00:00,126.9439145
1675,2019-03-13 07:00:00+00:00,127.35655675
1676,2019-03-13 08:00:00+00:00,127.03356575
1677,2019-03-13 09:00:00+00:00,126.14756975
1678,2019-03-13 10:00:00+00:00,125.665775
1679,2019-03-13 11:00:00+00:00,127.1485615
1680,2019-03-13 12:00:00+00:00,123.96673575
1681,2019-03-13 13:00:00+00:00,124.7656325
1682,2019-03-13 14:00:00+00:00,125.7245045
1683,2019-03-13 15:00:00+00:00,121.662577
1684,2019-03-13 16:00:00+00:00,121.06084825
1685,2019-03-13 17:00:00+00:00,126.81445125
1686,2019-03-13 18:00:00+00:00,127.58712025
1687,2019-03-13 19:00:00+00:00,129.26931375
1688,2019-03-13 20:00:00+00:00,130.477665
1689,2019-03-13 21:00:00+00:00,116.95472325
1690,2019-03-13 22:00:00+00:00,108.49580175
1691,2019-03-13 23:00:00+00:00,107.84192075
1692,2019-03-14 00:00:00+00:00,108.45442025
1693,2019-03-14 01:00:00+00:00,107.45240025
1694,2019-03-14 02:00:00+00:00,107.65545825
1695,2019-03-14 03:00:00+00:00,107.29112275
1696,2019-03-14 04:00:00+00:00,108.86023325
1697,2019-03-14 05:00:00+00:00,107.06815325
1698,2019-03-14 06:00:00+00:00,124.6273405
1699,2019-03-14 07:00:00+00:00,127.86277025
1700,2019-03-14 08:00:00+00:00,120.55450325
1701,2019-03-14 09:00:00+00:00,108.55041125
1702,2019-03-14 10:00:00+00:00,108.512039
1703,2019-03-14 11:00:00+00:00,109.089197
1704,2019-03-14 12:00:00+00:00,109.470438
1705,2019-03-14 13:00:00+00:00,116.15643075
1706,2019-03-14 14:00:00+00:00,127.85815275
1707,2019-03-14 15:00:00+00:00,129.98957825
1708,2019-03-14 16:00:00+00:00,129.94725425
1709,2019-03-14 17:00:00+00:00,130.15459175
1710,2019-03-14 18:00:00+00:00,131.33806
1711,2019-03-14 19:00:00+00:00,130.740982
1712,2019-03-14 20:00:00+00:00,129.3900775
1713,2019-03-14 21:00:00+00:00,127.56877125
1714,2019-03-14 22:00:00+00:00,122.23427575
1715,2019-03-14 23:00:00+00:00,120.796645
1716,2019-03-15 00:00:00+00:00,119.30907575
1717,2019-03-15 01:00:00+00:00,121.43805725
1718,2019-03-15 02:00:00+00:00,121.855013
1719,2019-03-15 03:00:00+00:00,126.46492725
1720,2019-03-15 04:00:00+00:00,122.8948095
1721,2019-03-15 05:00:00+00:00,120.16632275
1722,2019-03-15 06:00:00+00:00,122.06612025
1723,2019-03-15 07:00:00+00:00,125.049713
1724,2019-03-15 08:00:00+00:00,129.194949
1725,2019-03-15 09:00:00+00:00,126.01822825
1726,2019-03-15 10:00:00+00:00,126.65084275
1727,2019-03-15 11:00:00+00:00,129.4298935
1728,2019-03-15 12:00:00+00:00,128.88176175
1729,2019-03-15 13:00:00+00:00,127.459177
1730,2019-03-15 14:00:00+00:00,128.41025725
1731,2019-03-15 15:00:00+00:00,126.96603025
1732,2019-03-15 16:00:00+00:00,127.7738495
1733,2019-03-15 17:00:00+00:00,127.442789
1734,2019-03-15 18:00:00+00:00,126.98361975
1735,2019-03-15 19:00:00+00:00,131.306604
1736,2019-03-15 20:00:00+00:00,132.70286175
1737,2019-03-15 21:00:00+00:00,128.4272865
1738,2019-03-15 22:00:00+00:00,129.782878
1739,2019-03-15 23:00:00+00:00,129.63462175
1740,2019-03-16 00:00:00+00:00,129.671249
1741,2019-03-16 01:00:00+00:00,128.3327295
1742,2019-03-16 02:00:00+00:00,129.23530725
1743,2019-03-16 03:00:00+00:00,126.973509
1744,2019-03-16 04:00:00+00:00,127.06167025
1745,2019-03-16 05:00:00+00:00,127.26443325
1746,2019-03-16 06:00:00+00:00,128.14224825
1747,2019-03-16 07:00:00+00:00,127.01356525
1748,2019-03-16 08:00:00+00:00,127.37444125
1749,2019-03-16 09:00:00+00:00,128.05133825
1750,2019-03-16 10:00:00+00:00,128.17547825
1751,2019-03-16 11:00:00+00:00,128.316868
1752,2019-03-16 12:00:00+00:00,128.999338
1753,2019-03-16 13:00:00+00:00,128.106651
1754,2019-03-16 14:00:00+00:00,128.6872825
1755,2019-03-16 15:00:00+00:00,128.65840325
1756,2019-03-16 16:00:00+00:00,128.01082975
1757,2019-03-16 17:00:00+00:00,126.6024705
1758,2019-03-16 18:00:00+00:00,128.32404775
1759,2019-03-16 19:00:00+00:00,128.630575
1760,2019-03-16 20:00:00+00:00,129.65059225
1761,2019-03-16 21:00:00+00:00,129.9406325
1762,2019-03-16 22:00:00+00:00,129.00731275
1763,2019-03-16 23:00:00+00:00,128.938165
1764,2019-03-17 00:00:00+00:00,129.28841425
1765,2019-03-17 01:00:00+00:00,128.80270375
1766,2019-03-17 02:00:00+00:00,127.6913965
1767,2019-03-17 03:00:00+00:00,128.176565
1768,2019-03-17 04:00:00+00:00,128.5937465
1769,2019-03-17 05:00:00+00:00,128.8237915
1770,2019-03-17 06:00:00+00:00,129.83746725
1771,2019-03-17 07:00:00+00:00,130.132546
1772,2019-03-17 08:00:00+00:00,131.147252
1773,2019-03-17 09:00:00+00:00,130.95875175
1774,2019-03-17 10:00:00+00:00,130.0092545
1775,2019-03-17 11:00:00+00:00,129.63946425
1776,2019-03-17 12:00:00+00:00,128.405526
1777,2019-03-17 13:00:00+00:00,127.72202825
1778,2019-03-17 14:00:00+00:00,127.056013
1779,2019-03-17 15:00:00+00:00,120.6767615
1780,2019-03-17 16:00:00+00:00,124.52125175
1781,2019-03-17 17:00:00+00:00,129.57724025
1782,2019-03-17 18:00:00+00:00,130.312809
1783,2019-03-17 19:00:00+00:00,128.992371
1784,2019-03-17 20:00:00+00:00,130.6054295
1785,2019-03-17 21:00:00+00:00,129.1952935
1786,2019-03-17 22:00:00+00:00,127.800592
1787,2019-03-17 23:00:00+00:00,131.49798225
1788,2019-03-18 00:00:00+00:00,129.92302225
1789,2019-03-18 01:00:00+00:00,127.957964
1790,2019-03-18 02:00:00+00:00,122.96870825
1791,2019-03-18 03:00:00+00:00,125.35909
1792,2019-03-18 04:00:00+00:00,126.841297
1793,2019-03-18 05:00:00+00:00,126.4104865
1794,2019-03-18 06:00:00+00:00,125.3159255
1795,2019-03-18 07:00:00+00:00,125.70418925
1796,2019-03-18 08:00:00+00:00,125.39053175
1797,2019-03-18 09:00:00+00:00,126.611143
1798,2019-03-18 10:00:00+00:00,126.5112174
1799,2019-03-18 11:00:00+00:00,128.37256375
1800,2019-03-18 12:00:00+00:00,125.471673
1801,2019-03-18 13:00:00+00:00,129.161242333333
1802,2019-03-18 14:00:00+00:00,127.97065175
1803,2019-03-18 15:00:00+00:00,129.28750225
1804,2019-03-18 16:00:00+00:00,125.07452375
1805,2019-03-18 17:00:00+00:00,126.87309475
1806,2019-03-18 18:00:00+00:00,128.120221
1807,2019-03-18 19:00:00+00:00,127.42993725
1808,2019-03-18 20:00:00+00:00,122.9031565
1809,2019-03-18 21:00:00+00:00,124.02309775
1810,2019-03-18 22:00:00+00:00,123.14994875
1811,2019-03-18 23:00:00+00:00,123.792002
1812,2019-03-19 00:00:00+00:00,121.78821
1813,2019-03-19 01:00:00+00:00,124.44919975
1814,2019-03-19 02:00:00+00:00,125.25766575
1815,2019-03-19 03:00:00+00:00,128.1288
1816,2019-03-19 04:00:00+00:00,127.80995925
1817,2019-03-19 05:00:00+00:00,127.817953
1818,2019-03-19 06:00:00+00:00,125.24432375
1819,2019-03-19 07:00:00+00:00,124.86118225
1820,2019-03-19 08:00:00+00:00,118.788517
1821,2019-03-19 09:00:00+00:00,108.19841025
1822,2019-03-19 10:00:00+00:00,116.2813475
1823,2019-03-19 11:00:00+00:00,126.08503375
1824,2019-03-19 12:00:00+00:00,130.42788
1825,2019-03-19 13:00:00+00:00,126.0513115
1826,2019-03-19 14:00:00+00:00,126.0348375
1827,2019-03-19 15:00:00+00:00,126.23853125
1828,2019-03-19 16:00:00+00:00,128.2280445
1829,2019-03-19 17:00:00+00:00,124.9011995
1830,2019-03-19 18:00:00+00:00,123.65760425
1831,2019-03-19 19:00:00+00:00,125.63505375
1832,2019-03-19 20:00:00+00:00,129.84043125
1833,2019-03-19 21:00:00+00:00,129.14049525
1834,2019-03-19 22:00:00+00:00,128.82546225
1835,2019-03-19 23:00:00+00:00,128.880806
1836,2019-03-20 00:00:00+00:00,127.572207
1837,2019-03-20 01:00:00+00:00,128.11393875
1838,2019-03-20 02:00:00+00:00,127.0087645
1839,2019-03-20 03:00:00+00:00,125.0302575
1840,2019-03-20 04:00:00+00:00,124.723465
1841,2019-03-20 05:00:00+00:00,123.135439
1842,2019-03-20 06:00:00+00:00,123.78829075
1843,2019-03-20 07:00:00+00:00,126.01314
1844,2019-03-20 08:00:00+00:00,124.36890225
1845,2019-03-20 09:00:00+00:00,127.069645
1846,2019-03-20 10:00:00+00:00,126.90769975
1847,2019-03-20 11:00:00+00:00,127.52765275
1848,2019-03-20 12:00:00+00:00,129.164875
1849,2019-03-20 13:00:00+00:00,127.13856125
1850,2019-03-20 14:00:00+00:00,126.4545575
1851,2019-03-20 15:00:00+00:00,129.00161925
1852,2019-03-20 16:00:00+00:00,127.65748775
1853,2019-03-20 17:00:00+00:00,127.13603975
1854,2019-03-20 18:00:00+00:00,126.49608225
1855,2019-03-20 19:00:00+00:00,127.578066
1856,2019-03-20 20:00:00+00:00,126.5076735
1857,2019-03-20 21:00:00+00:00,127.1844505
1858,2019-03-20 22:00:00+00:00,125.7721195
1859,2019-03-20 23:00:00+00:00,125.733756
1860,2019-03-21 00:00:00+00:00,121.0948295
1861,2019-03-21 01:00:00+00:00,126.591126
1862,2019-03-21 02:00:00+00:00,126.33894175
1863,2019-03-21 03:00:00+00:00,126.86190775
1864,2019-03-21 04:00:00+00:00,126.1437205
1865,2019-03-21 05:00:00+00:00,121.49388875
1866,2019-03-21 06:00:00+00:00,119.196123
1867,2019-03-21 07:00:00+00:00,119.5470995
1868,2019-03-21 08:00:00+00:00,95.100329
1869,2019-03-21 09:00:00+00:00,84.1647262
1870,2019-03-21 10:00:00+00:00,75.6988475
1871,2019-03-21 11:00:00+00:00,85.21946645
1872,2019-03-21 12:00:00+00:00,85.6572875
1873,2019-03-21 13:00:00+00:00,82.32385
1874,2019-03-21 14:00:00+00:00,84.406823825
1875,2019-03-21 15:00:00+00:00,117.2872415
1876,2019-03-21 16:00:00+00:00,124.03992225
1877,2019-03-21 17:00:00+00:00,128.0404305
1878,2019-03-21 18:00:00+00:00,124.89620225
1879,2019-03-21 19:00:00+00:00,109.20925775
1880,2019-03-21 20:00:00+00:00,88.64632885
1881,2019-03-21 21:00:00+00:00,91.047085
1882,2019-03-21 22:00:00+00:00,89.26274735
1883,2019-03-21 23:00:00+00:00,89.454086125
1884,2019-03-22 00:00:00+00:00,92.0153175
1885,2019-03-22 01:00:00+00:00,89.771200975
1886,2019-03-22 02:00:00+00:00,90.51956465
1887,2019-03-22 03:00:00+00:00,89.27164635
1888,2019-03-22 04:00:00+00:00,87.625022575
1889,2019-03-22 05:00:00+00:00,86.374151475
1890,2019-03-22 06:00:00+00:00,87.356695
1891,2019-03-22 07:00:00+00:00,99.2593445
1892,2019-03-22 08:00:00+00:00,108.96724525
1893,2019-03-22 09:00:00+00:00,116.2596035
1894,2019-03-22 10:00:00+00:00,124.37496925
1895,2019-03-22 11:00:00+00:00,126.06639675
1896,2019-03-22 12:00:00+00:00,115.427811
1897,2019-03-22 13:00:00+00:00,92.883788
1898,2019-03-22 14:00:00+00:00,85.6277025
1899,2019-03-22 15:00:00+00:00,85.52119495
1900,2019-03-22 16:00:00+00:00,86.5439811
1901,2019-03-22 17:00:00+00:00,87.311605
1902,2019-03-22 18:00:00+00:00,87.0117375
1903,2019-03-22 19:00:00+00:00,87.6408275
1904,2019-03-22 20:00:00+00:00,91.10504
1905,2019-03-22 21:00:00+00:00,92.1110861
1906,2019-03-22 22:00:00+00:00,89.557104
1907,2019-03-22 23:00:00+00:00,90.1477475
1908,2019-03-23 00:00:00+00:00,91.29415505
1909,2019-03-23 01:00:00+00:00,91.8631925
1910,2019-03-23 02:00:00+00:00,90.86841905
1911,2019-03-23 03:00:00+00:00,91.882598775
1912,2019-03-23 04:00:00+00:00,102.5665076
1913,2019-03-23 05:00:00+00:00,107.13136575
1914,2019-03-23 06:00:00+00:00,93.209146375
1915,2019-03-23 07:00:00+00:00,84.3495489
1916,2019-03-23 08:00:00+00:00,89.4561775
1917,2019-03-23 09:00:00+00:00,88.484435
1918,2019-03-23 10:00:00+00:00,89.91413895
1919,2019-03-23 11:00:00+00:00,88.324833825
1920,2019-03-23 12:00:00+00:00,88.878732
1921,2019-03-23 13:00:00+00:00,88.9075125
1922,2019-03-23 14:00:00+00:00,89.04174
1923,2019-03-23 15:00:00+00:00,89.798461125
1924,2019-03-23 16:00:00+00:00,89.07181855
1925,2019-03-23 17:00:00+00:00,87.5428936
1926,2019-03-23 18:00:00+00:00,88.388685
1927,2019-03-23 19:00:00+00:00,97.5953571
1928,2019-03-23 20:00:00+00:00,105.881401
1929,2019-03-23 21:00:00+00:00,126.688875
1930,2019-03-23 22:00:00+00:00,127.95103425
1931,2019-03-23 23:00:00+00:00,129.19986525
1932,2019-03-24 00:00:00+00:00,128.235506
1933,2019-03-24 01:00:00+00:00,130.957981
1934,2019-03-24 02:00:00+00:00,128.037142
1935,2019-03-24 03:00:00+00:00,127.3365755
1936,2019-03-24 04:00:00+00:00,128.2447585
1937,2019-03-24 05:00:00+00:00,126.8492125
1938,2019-03-24 06:00:00+00:00,127.46323375
1939,2019-03-24 07:00:00+00:00,126.22365175
1940,2019-03-24 08:00:00+00:00,125.29357325
1941,2019-03-24 09:00:00+00:00,126.57754125
1942,2019-03-24 10:00:00+00:00,124.3881215
1943,2019-03-24 11:00:00+00:00,127.62164075
1944,2019-03-24 12:00:00+00:00,128.19338375
1945,2019-03-24 13:00:00+00:00,127.9288385
1946,2019-03-24 14:00:00+00:00,127.435369
1947,2019-03-24 15:00:00+00:00,130.48396275
1948,2019-03-24 16:00:00+00:00,130.01356525
1949,2019-03-24 17:00:00+00:00,128.18606375
1950,2019-03-24 18:00:00+00:00,130.70687475
1951,2019-03-24 19:00:00+00:00,129.46122825
1952,2019-03-24 20:00:00+00:00,128.89205575
1953,2019-03-24 21:00:00+00:00,131.474369
1954,2019-03-24 22:00:00+00:00,130.39031475
1955,2019-03-24 23:00:00+00:00,130.59459725
1956,2019-03-25 00:00:00+00:00,128.0602755
1957,2019-03-25 01:00:00+00:00,125.5961435
1958,2019-03-25 02:00:00+00:00,122.539671
1959,2019-03-25 03:00:00+00:00,124.80476
1960,2019-03-25 04:00:00+00:00,129.080905
1961,2019-03-25 05:00:00+00:00,128.16558375
1962,2019-03-25 06:00:00+00:00,124.50444425
1963,2019-03-25 07:00:00+00:00,127.97043675
1964,2019-03-25 08:00:00+00:00,128.651827
1965,2019-03-25 09:00:00+00:00,127.79536625
1966,2019-03-25 10:00:00+00:00,130.32556925
1967,2019-03-25 11:00:00+00:00,128.2087785
1968,2019-03-25 12:00:00+00:00,126.338232
1969,2019-03-25 13:00:00+00:00,127.315176
1970,2019-03-25 14:00:00+00:00,127.14362125
1971,2019-03-25 15:00:00+00:00,127.078808
1972,2019-03-25 16:00:00+00:00,127.31524025
1973,2019-03-25 17:00:00+00:00,129.61500725
1974,2019-03-25 18:00:00+00:00,127.2794515
1975,2019-03-25 19:00:00+00:00,125.30614475
1976,2019-03-25 20:00:00+00:00,128.7024115
1977,2019-03-25 21:00:00+00:00,128.2761995
1978,2019-03-25 22:00:00+00:00,131.34408725
1979,2019-03-25 23:00:00+00:00,128.0876395
1980,2019-03-26 00:00:00+00:00,127.27978525
1981,2019-03-26 01:00:00+00:00,126.59025625
1982,2019-03-26 02:00:00+00:00,126.7558595
1983,2019-03-26 03:00:00+00:00,125.6528475
1984,2019-03-26 04:00:00+00:00,125.23576525
1985,2019-03-26 05:00:00+00:00,125.65988575
1986,2019-03-26 06:00:00+00:00,125.4022955
1987,2019-03-26 07:00:00+00:00,126.094288
1988,2019-03-26 08:00:00+00:00,126.74855425
1989,2019-03-26 09:00:00+00:00,128.65450875
1990,2019-03-26 10:00:00+00:00,126.682146
1991,2019-03-26 11:00:00+00:00,129.25875875
1992,2019-03-26 12:00:00+00:00,129.024236
1993,2019-03-27 05:00:00+00:00,128.171355333333
1994,2019-03-27 06:00:00+00:00,127.2638875
1995,2019-03-27 07:00:00+00:00,125.90219875
1996,2019-03-27 08:00:00+00:00,126.881169
1997,2019-03-27 09:00:00+00:00,126.840517
1998,2019-03-27 10:00:00+00:00,124.066746
1999,2019-03-27 11:00:00+00:00,107.590926
2000,2019-03-27 12:00:00+00:00,109.36636
2001,2019-03-27 13:00:00+00:00,108.76572025
2002,2019-03-27 14:00:00+00:00,107.64906675
2003,2019-03-27 15:00:00+00:00,109.22961825
2004,2019-03-27 16:00:00+00:00,109.41381275
2005,2019-03-27 17:00:00+00:00,118.816
2006,2019-03-27 18:00:00+00:00,127.58479025
2007,2019-03-27 19:00:00+00:00,128.79416275
2008,2019-03-27 20:00:00+00:00,130.09448325
2009,2019-03-27 21:00:00+00:00,131.1751835
2010,2019-03-27 22:00:00+00:00,129.59953775
2011,2019-03-27 23:00:00+00:00,130.071286
2012,2019-03-28 00:00:00+00:00,129.02267275
2013,2019-03-28 01:00:00+00:00,128.61415875
2014,2019-03-28 02:00:00+00:00,127.51334375
2015,2019-03-28 03:00:00+00:00,128.231834
2016,2019-03-28 04:00:00+00:00,131.05645
2017,2019-03-28 05:00:00+00:00,128.436918
2018,2019-03-28 06:00:00+00:00,126.398424
2019,2019-03-28 07:00:00+00:00,126.3976175
2020,2019-03-28 08:00:00+00:00,112.14926325
2021,2019-03-28 09:00:00+00:00,109.04653925
2022,2019-03-28 10:00:00+00:00,110.8686925
2023,2019-03-28 11:00:00+00:00,102.49700175
2024,2019-03-28 12:00:00+00:00,109.1253465
2025,2019-03-28 13:00:00+00:00,108.4289625
2026,2019-03-28 14:00:00+00:00,108.51606775
2027,2019-03-28 15:00:00+00:00,109.06839375
2028,2019-03-28 16:00:00+00:00,108.776904
2029,2019-03-28 17:00:00+00:00,107.86992825
2030,2019-03-28 18:00:00+00:00,107.1792335
2031,2019-03-28 19:00:00+00:00,107.2494565
