id,ts,temp_in
4256,2019-06-29 12:00:00+00:00,48.39847925
4257,2019-06-29 13:00:00+00:00,48.31693
4258,2019-06-29 14:00:00+00:00,48.31693
4259,2019-06-29 15:00:00+00:00,48.31693
4260,2019-06-29 16:00:00+00:00,48.31693
4261,2019-06-29 17:00:00+00:00,48.31693
4262,2019-06-29 18:00:00+00:00,47.243990625
4263,2019-06-29 19:00:00+00:00,47.68531305
4264,2019-06-29 20:00:00+00:00,47.90744495
4265,2019-06-29 21:00:00+00:00,48.1555973
4266,2019-06-29 22:00:00+00:00,48.203258825
4267,2019-06-29 23:00:00+00:00,47.1727893
4268,2019-06-30 00:00:00+00:00,47.01346785
4269,2019-06-30 01:00:00+00:00,47.638238325
4270,2019-06-30 02:00:00+00:00,48.11746525
4271,2019-06-30 03:00:00+00:00,47.805814975
4272,2019-06-30 04:00:00+00:00,48.41794585
4273,2019-06-30 05:00:00+00:00,48.531929975
4274,2019-06-30 06:00:00+00:00,50.074134375
4275,2019-06-30 07:00:00+00:00,50.48092645
4276,2019-06-30 08:00:00+00:00,50.6360509
4277,2019-06-30 09:00:00+00:00,50.33184605
4278,2019-06-30 10:00:00+00:00,49.941759125
4279,2019-06-30 11:00:00+00:00,50.424775625
4280,2019-06-30 12:00:00+00:00,50.10365295
4281,2019-06-30 13:00:00+00:00,49.9642768
4282,2019-06-30 14:00:00+00:00,49.9885559
4283,2019-06-30 15:00:00+00:00,49.647538775
4284,2019-06-30 16:00:00+00:00,49.727700375
4285,2019-06-30 17:00:00+00:00,49.715971925
4286,2019-06-30 18:00:00+00:00,49.475481975
4287,2019-06-30 19:00:00+00:00,49.659053775
4288,2019-06-30 20:00:00+00:00,49.515795975
4289,2019-06-30 21:00:00+00:00,49.10366355
4290,2019-06-30 22:00:00+00:00,49.25765
4291,2019-06-30 23:00:00+00:00,49.42151545
4292,2019-07-01 00:00:00+00:00,49.735316025
4293,2019-07-01 01:00:00+00:00,49.5715125
4294,2019-07-01 02:00:00+00:00,49.5412235
4295,2019-07-01 03:00:00+00:00,50.0550661
4296,2019-07-01 04:00:00+00:00,50.13832925
4297,2019-07-01 05:00:00+00:00,50.579392725
4298,2019-07-01 06:00:00+00:00,49.9655718
4299,2019-07-01 07:00:00+00:00,50.20208125
4300,2019-07-01 08:00:00+00:00,50.0483585
4301,2019-07-01 09:00:00+00:00,47.823240275
4302,2019-07-01 10:00:00+00:00,47.2709236
4303,2019-07-01 11:00:00+00:00,48.625792
4304,2019-07-01 12:00:00+00:00,48.9399695
4305,2019-07-01 13:00:00+00:00,49.14111055
4306,2019-07-01 14:00:00+00:00,49.109030725
4307,2019-07-01 15:00:00+00:00,49.62968795
4308,2019-07-01 16:00:00+00:00,50.8873984
4309,2019-07-01 17:00:00+00:00,51.95419445
4310,2019-07-01 18:00:00+00:00,51.8788782
4311,2019-07-01 19:00:00+00:00,51.51181525
4312,2019-07-01 20:00:00+00:00,51.169684825
4313,2019-07-01 21:00:00+00:00,49.818274375
4314,2019-07-01 22:00:00+00:00,49.3842964
4315,2019-07-01 23:00:00+00:00,49.3842964
4316,2019-07-02 00:00:00+00:00,49.75515455
4317,2019-07-02 01:00:00+00:00,50.28124095
4318,2019-07-02 02:00:00+00:00,50.20018905
4319,2019-07-02 03:00:00+00:00,50.1386589
4320,2019-07-02 04:00:00+00:00,50.8862667
4321,2019-07-02 05:00:00+00:00,50.79043295
4322,2019-07-02 06:00:00+00:00,50.330671725
4323,2019-07-02 07:00:00+00:00,49.588082775
4324,2019-07-02 08:00:00+00:00,48.291400575
4325,2019-07-02 09:00:00+00:00,47.6431017
4326,2019-07-02 10:00:00+00:00,45.9341135
4327,2019-07-02 11:00:00+00:00,46.4615687
4328,2019-07-02 12:00:00+00:00,46.32944
4329,2019-07-02 13:00:00+00:00,46.4368889
4330,2019-07-02 14:00:00+00:00,47.5022478
4331,2019-07-02 15:00:00+00:00,47.410453725
4332,2019-07-02 16:00:00+00:00,47.763225275
4333,2019-07-02 17:00:00+00:00,47.91943
4334,2019-07-02 18:00:00+00:00,48.05603035
4335,2019-07-02 19:00:00+00:00,48.147101725
4336,2019-07-02 20:00:00+00:00,48.0127859
4337,2019-07-02 21:00:00+00:00,47.5971433
4338,2019-07-02 22:00:00+00:00,47.579155
4339,2019-07-02 23:00:00+00:00,47.579155
4340,2019-07-03 00:00:00+00:00,47.57894125
4341,2019-07-03 01:00:00+00:00,47.206169125
4342,2019-07-03 02:00:00+00:00,47.3834625
4343,2019-07-03 03:00:00+00:00,47.5721375
4344,2019-07-03 04:00:00+00:00,48.211367
4345,2019-07-03 05:00:00+00:00,48.182278325
4346,2019-07-03 06:00:00+00:00,47.742833775
4347,2019-07-03 07:00:00+00:00,47.725067975
4348,2019-07-03 08:00:00+00:00,47.599828725
4349,2019-07-03 09:00:00+00:00,47.683026875
4350,2019-07-03 10:00:00+00:00,48.304832775
4351,2019-07-03 11:00:00+00:00,48.1674862
4352,2019-07-03 12:00:00+00:00,48.7488953
4353,2019-07-03 13:00:00+00:00,49.01486685
4354,2019-07-03 14:00:00+00:00,49.081698625
4355,2019-07-03 15:00:00+00:00,49.360788375
4356,2019-07-03 16:00:00+00:00,49.4369431
4357,2019-07-03 17:00:00+00:00,49.4369431
4358,2019-07-03 18:00:00+00:00,49.7654449
4359,2019-07-03 19:00:00+00:00,50.012193975
4360,2019-07-03 20:00:00+00:00,49.5594629
4361,2019-07-03 21:00:00+00:00,49.451873725
4362,2019-07-03 22:00:00+00:00,49.605017325
4363,2019-07-03 23:00:00+00:00,49.38467885
4364,2019-07-04 00:00:00+00:00,49.6175259
4365,2019-07-04 01:00:00+00:00,50.09833985
4366,2019-07-04 02:00:00+00:00,50.231133475
4367,2019-07-04 03:00:00+00:00,50.08001695
4368,2019-07-04 04:00:00+00:00,49.868804375
4369,2019-07-04 05:00:00+00:00,49.526248375
4370,2019-07-04 06:00:00+00:00,49.6481683
4371,2019-07-04 07:00:00+00:00,55.171019825
4372,2019-07-04 08:00:00+00:00,55.553329075
4373,2019-07-04 09:00:00+00:00,54.06210775
4374,2019-07-04 10:00:00+00:00,49.2039566
4375,2019-07-04 11:00:00+00:00,48.51452705
4376,2019-07-04 12:00:00+00:00,48.83993755
4377,2019-07-04 13:00:00+00:00,49.845353075
4378,2019-07-04 14:00:00+00:00,50.259805275
4379,2019-07-04 15:00:00+00:00,49.3713435
4380,2019-07-04 16:00:00+00:00,49.4745431
4381,2019-07-04 17:00:00+00:00,49.03330165
4382,2019-07-04 18:00:00+00:00,48.504377825
4383,2019-07-04 19:00:00+00:00,48.344726025
4384,2019-07-04 20:00:00+00:00,48.226693125
4385,2019-07-04 21:00:00+00:00,47.979744525
4386,2019-07-04 22:00:00+00:00,47.587942775
4387,2019-07-04 23:00:00+00:00,47.657380975
4388,2019-07-05 00:00:00+00:00,47.8857825
4389,2019-07-05 01:00:00+00:00,48.178045875
4390,2019-07-05 02:00:00+00:00,48.323341875
4391,2019-07-05 03:00:00+00:00,48.773642625
4392,2019-07-05 04:00:00+00:00,48.8120842
4393,2019-07-05 05:00:00+00:00,48.82183265
4394,2019-07-05 06:00:00+00:00,48.908303525
4395,2019-07-05 07:00:00+00:00,48.85828495
4396,2019-07-05 08:00:00+00:00,49.107926125
4397,2019-07-05 09:00:00+00:00,48.096578275
4398,2019-07-05 10:00:00+00:00,46.486181925
4399,2019-07-05 11:00:00+00:00,46.890665
4400,2019-07-05 12:00:00+00:00,48.3929667
4401,2019-07-05 13:00:00+00:00,48.3796433
4402,2019-07-05 14:00:00+00:00,48.780698725
4403,2019-07-05 15:00:00+00:00,48.352408725
4404,2019-07-05 16:00:00+00:00,48.2904591
4405,2019-07-05 17:00:00+00:00,48.7616042
4406,2019-07-05 18:00:00+00:00,48.5771721
4407,2019-07-05 19:00:00+00:00,48.604046175
4408,2019-07-05 20:00:00+00:00,48.25245105
4409,2019-07-05 21:00:00+00:00,48.58005525
4410,2019-07-05 22:00:00+00:00,49.64633785
4411,2019-07-05 23:00:00+00:00,49.397978575
4412,2019-07-06 00:00:00+00:00,49.4383739
4413,2019-07-06 01:00:00+00:00,49.287583375
4414,2019-07-06 02:00:00+00:00,49.177817925
4415,2019-07-06 03:00:00+00:00,49.587072225
4416,2019-07-06 04:00:00+00:00,49.6625231
4417,2019-07-06 05:00:00+00:00,48.538297675
4418,2019-07-06 06:00:00+00:00,47.4319718
4419,2019-07-06 07:00:00+00:00,47.4532812
4420,2019-07-06 08:00:00+00:00,47.70952
4421,2019-07-06 09:00:00+00:00,47.93698
4422,2019-07-06 10:00:00+00:00,47.76991555
4423,2019-07-06 11:00:00+00:00,47.7615
4424,2019-07-06 12:00:00+00:00,47.782055825
4425,2019-07-06 13:00:00+00:00,47.93698
4426,2019-07-06 14:00:00+00:00,48.04307185
4427,2019-07-06 15:00:00+00:00,48.11246
4428,2019-07-06 16:00:00+00:00,48.31432185
4429,2019-07-06 17:00:00+00:00,48.4476528
4430,2019-07-06 18:00:00+00:00,48.7663743
4431,2019-07-06 19:00:00+00:00,49.13261495
4432,2019-07-06 20:00:00+00:00,49.328653375
4433,2019-07-06 21:00:00+00:00,49.260073075
4434,2019-07-06 22:00:00+00:00,49.12108
4435,2019-07-06 23:00:00+00:00,49.12108
4436,2019-07-07 00:00:00+00:00,49.12108
4437,2019-07-07 01:00:00+00:00,48.884791525
4438,2019-07-07 02:00:00+00:00,48.925889175
4439,2019-07-07 03:00:00+00:00,48.9768829
4440,2019-07-07 04:00:00+00:00,49.084799475
4441,2019-07-07 05:00:00+00:00,49.1561775
4442,2019-07-07 06:00:00+00:00,48.9828313
4443,2019-07-07 07:00:00+00:00,48.50787165
4444,2019-07-07 08:00:00+00:00,48.40467
4445,2019-07-07 09:00:00+00:00,48.40467
4446,2019-07-07 10:00:00+00:00,48.40467
4447,2019-07-07 11:00:00+00:00,48.437241025
4448,2019-07-07 12:00:00+00:00,48.451855
4449,2019-07-07 13:00:00+00:00,48.4397659
4450,2019-07-07 14:00:00+00:00,48.4397659
4451,2019-07-07 15:00:00+00:00,48.4397659
4452,2019-07-07 16:00:00+00:00,48.459367725
4453,2019-07-07 17:00:00+00:00,48.78036015
4454,2019-07-07 18:00:00+00:00,48.767483225
4455,2019-07-07 19:00:00+00:00,48.79835
4456,2019-07-07 20:00:00+00:00,48.8133
4457,2019-07-07 21:00:00+00:00,49.3733268
4458,2019-07-07 22:00:00+00:00,49.3345108
4459,2019-07-07 23:00:00+00:00,48.567096175
4460,2019-07-08 00:00:00+00:00,48.55041265
4461,2019-07-08 01:00:00+00:00,48.42222
4462,2019-07-08 02:00:00+00:00,48.4287825
4463,2019-07-08 03:00:00+00:00,48.66448
4464,2019-07-08 04:00:00+00:00,48.897910775
4465,2019-07-08 05:00:00+00:00,49.08447595
4466,2019-07-08 06:00:00+00:00,49.601602125
4467,2019-07-08 07:00:00+00:00,49.887736075
4468,2019-07-08 08:00:00+00:00,50.02365
4469,2019-07-08 09:00:00+00:00,50.018874275
4470,2019-07-08 10:00:00+00:00,49.835157625
4471,2019-07-08 11:00:00+00:00,49.74545665
4472,2019-07-08 12:00:00+00:00,49.464954925
4473,2019-07-08 13:00:00+00:00,50.8704317
4474,2019-07-08 14:00:00+00:00,50.271601675
4475,2019-07-08 15:00:00+00:00,50.865094075
4476,2019-07-08 16:00:00+00:00,50.3809615
4477,2019-07-08 17:00:00+00:00,49.759332675
4478,2019-07-08 18:00:00+00:00,49.699215925
4479,2019-07-08 19:00:00+00:00,50.2211736
4480,2019-07-08 20:00:00+00:00,50.5470352
4481,2019-07-08 21:00:00+00:00,50.0919103
4482,2019-07-08 22:00:00+00:00,49.7415525
4483,2019-07-08 23:00:00+00:00,49.48687615
4484,2019-07-09 00:00:00+00:00,49.256901
4485,2019-07-09 01:00:00+00:00,49.2238925
4486,2019-07-09 02:00:00+00:00,49.358779025
4487,2019-07-09 03:00:00+00:00,49.4579005
4488,2019-07-09 04:00:00+00:00,49.522038475
4489,2019-07-09 05:00:00+00:00,49.66691345
4490,2019-07-09 06:00:00+00:00,51.0976011
4491,2019-07-09 07:00:00+00:00,51.0842724
4492,2019-07-09 08:00:00+00:00,50.901906
4493,2019-07-09 09:00:00+00:00,50.592928325
4494,2019-07-09 10:00:00+00:00,50.638629225
4495,2019-07-09 11:00:00+00:00,50.09871
4496,2019-07-09 12:00:00+00:00,50.5349474
4497,2019-07-09 13:00:00+00:00,50.6523247
4498,2019-07-09 14:00:00+00:00,50.6523247
4499,2019-07-09 15:00:00+00:00,50.73390235
4500,2019-07-09 16:00:00+00:00,51.0101471
4501,2019-07-09 17:00:00+00:00,51.097180775
4502,2019-07-09 18:00:00+00:00,51.492233225
4503,2019-07-09 19:00:00+00:00,51.6451675
4504,2019-07-09 20:00:00+00:00,51.3886787
4505,2019-07-09 21:00:00+00:00,51.30451
4506,2019-07-09 22:00:00+00:00,50.760723375
4507,2019-07-09 23:00:00+00:00,50.7925681
4508,2019-07-10 00:00:00+00:00,50.30823
4509,2019-07-10 01:00:00+00:00,50.272299875
4510,2019-07-10 02:00:00+00:00,50.2814541
4511,2019-07-10 03:00:00+00:00,50.64163495
4512,2019-07-10 04:00:00+00:00,50.68988395
4513,2019-07-10 05:00:00+00:00,50.84828522
4514,2019-07-10 06:00:00+00:00,50.9841144
4515,2019-07-10 07:00:00+00:00,51.2774854
4516,2019-07-10 08:00:00+00:00,51.46334
4517,2019-07-10 09:00:00+00:00,51.46334
4518,2019-07-10 10:00:00+00:00,51.46334
4519,2019-07-10 11:00:00+00:00,51.569295875
4520,2019-07-10 12:00:00+00:00,51.754070325
4521,2019-07-10 13:00:00+00:00,52.190449725
4522,2019-07-10 14:00:00+00:00,52.5276566
4523,2019-07-10 15:00:00+00:00,52.593514725
4524,2019-07-10 16:00:00+00:00,52.891171425
4525,2019-07-10 17:00:00+00:00,53.1941459
4526,2019-07-10 18:00:00+00:00,53.38141535
4527,2019-07-10 19:00:00+00:00,53.6011276
4528,2019-07-10 20:00:00+00:00,53.6011276
4529,2019-07-10 21:00:00+00:00,53.6011276
4530,2019-07-10 22:00:00+00:00,53.6011276
4531,2019-07-10 23:00:00+00:00,53.6011276
4532,2019-07-11 00:00:00+00:00,53.6011276
4533,2019-07-11 01:00:00+00:00,53.6011276
4534,2019-07-11 02:00:00+00:00,53.857510125
4535,2019-07-11 03:00:00+00:00,54.16327265
4536,2019-07-11 04:00:00+00:00,54.6205625
4537,2019-07-11 05:00:00+00:00,54.49294245
4538,2019-07-11 06:00:00+00:00,55.7513628
4539,2019-07-11 07:00:00+00:00,54.072534225
4540,2019-07-11 08:00:00+00:00,54.0284179
4541,2019-07-11 09:00:00+00:00,53.604248075
4542,2019-07-11 10:00:00+00:00,53.397229275
4543,2019-07-11 11:00:00+00:00,53.152566875
4544,2019-07-11 12:00:00+00:00,52.053807275
4545,2019-07-11 13:00:00+00:00,51.305223375
4546,2019-07-11 14:00:00+00:00,50.34288975
4547,2019-07-11 15:00:00+00:00,50.1327553
4548,2019-07-11 16:00:00+00:00,50.1327553
4549,2019-07-11 17:00:00+00:00,50.11244515
4550,2019-07-11 18:00:00+00:00,50.081240825
4551,2019-07-11 19:00:00+00:00,50.6802063
4552,2019-07-11 20:00:00+00:00,52.57165135
4553,2019-07-11 21:00:00+00:00,53.13272685
4554,2019-07-11 22:00:00+00:00,53.4180222
4555,2019-07-11 23:00:00+00:00,52.78363675
4556,2019-07-12 00:00:00+00:00,52.466659175
4557,2019-07-12 01:00:00+00:00,52.4048244
4558,2019-07-12 02:00:00+00:00,52.478605225
4559,2019-07-12 03:00:00+00:00,52.350585
4560,2019-07-12 04:00:00+00:00,52.7003469
4561,2019-07-12 05:00:00+00:00,52.8503838
4562,2019-07-12 06:00:00+00:00,52.67061295
4563,2019-07-12 07:00:00+00:00,53.6257127
4564,2019-07-12 08:00:00+00:00,54.3213539
4565,2019-07-12 09:00:00+00:00,54.3213539
4566,2019-07-12 10:00:00+00:00,53.939485
4567,2019-07-12 11:00:00+00:00,53.9498
4568,2019-07-12 12:00:00+00:00,53.60194725
4569,2019-07-12 13:00:00+00:00,53.630815
4570,2019-07-12 14:00:00+00:00,53.3377898
4571,2019-07-12 15:00:00+00:00,52.879203075
4572,2019-07-12 16:00:00+00:00,53.512832
4573,2019-07-12 17:00:00+00:00,53.51339
4574,2019-07-12 18:00:00+00:00,53.3440258
4575,2019-07-12 19:00:00+00:00,52.8971032
4576,2019-07-12 20:00:00+00:00,52.4894225
4577,2019-07-12 21:00:00+00:00,51.883371475
4578,2019-07-12 22:00:00+00:00,51.846823525
4579,2019-07-12 23:00:00+00:00,51.63882
4580,2019-07-13 00:00:00+00:00,51.63882
4581,2019-07-13 01:00:00+00:00,51.421623175
4582,2019-07-13 02:00:00+00:00,50.9476225
4583,2019-07-13 03:00:00+00:00,50.92241
4584,2019-07-13 04:00:00+00:00,50.9023875
4585,2019-07-13 05:00:00+00:00,50.9824787
4586,2019-07-13 06:00:00+00:00,51.34269125
4587,2019-07-13 07:00:00+00:00,51.700706625
4588,2019-07-13 08:00:00+00:00,51.775913375
4589,2019-07-13 09:00:00+00:00,53.176968575
4590,2019-07-13 10:00:00+00:00,53.38174125
4591,2019-07-13 11:00:00+00:00,53.325183875
4592,2019-07-13 12:00:00+00:00,52.65431
4593,2019-07-13 13:00:00+00:00,52.70439805
4594,2019-07-13 14:00:00+00:00,52.8328362
4595,2019-07-13 15:00:00+00:00,52.8328362
4596,2019-07-13 16:00:00+00:00,52.95279955
4597,2019-07-13 17:00:00+00:00,53.1900014
4598,2019-07-13 18:00:00+00:00,53.5042902
4599,2019-07-13 19:00:00+00:00,54.00160405
4600,2019-07-13 20:00:00+00:00,54.10832315
4601,2019-07-13 21:00:00+00:00,54.3739967
4602,2019-07-13 22:00:00+00:00,52.064216675
4603,2019-07-13 23:00:00+00:00,49.962028375
4604,2019-07-14 00:00:00+00:00,49.722236625
4605,2019-07-14 01:00:00+00:00,49.35746285
4606,2019-07-14 02:00:00+00:00,49.4566705
4607,2019-07-14 03:00:00+00:00,48.92375115
4608,2019-07-14 04:00:00+00:00,48.833250525
4609,2019-07-14 05:00:00+00:00,51.437238725
4610,2019-07-14 06:00:00+00:00,52.1759377
4611,2019-07-14 07:00:00+00:00,52.105041525
4612,2019-07-14 08:00:00+00:00,51.9966431
4613,2019-07-14 09:00:00+00:00,52.363440175
4614,2019-07-14 10:00:00+00:00,53.41358
4615,2019-07-14 11:00:00+00:00,53.68887
4616,2019-07-14 12:00:00+00:00,53.7399725
4617,2019-07-14 13:00:00+00:00,53.74914
4618,2019-07-14 14:00:00+00:00,53.74914
4619,2019-07-14 15:00:00+00:00,53.74914
4620,2019-07-14 16:00:00+00:00,53.74914
4621,2019-07-14 17:00:00+00:00,53.74914
4622,2019-07-14 18:00:00+00:00,53.798013725
4623,2019-07-14 19:00:00+00:00,53.90333935
4624,2019-07-14 20:00:00+00:00,54.24094165
4625,2019-07-14 21:00:00+00:00,52.995120025
4626,2019-07-14 22:00:00+00:00,51.4524396
4627,2019-07-14 23:00:00+00:00,50.096372775
4628,2019-07-15 00:00:00+00:00,49.3344818
4629,2019-07-15 01:00:00+00:00,49.2050056
4630,2019-07-15 02:00:00+00:00,49.288754775
4631,2019-07-15 03:00:00+00:00,50.216652875
4632,2019-07-15 04:00:00+00:00,53.23630705
4633,2019-07-15 05:00:00+00:00,54.55289495
4634,2019-07-15 06:00:00+00:00,54.4128504
4635,2019-07-15 07:00:00+00:00,54.11889785
4636,2019-07-15 08:00:00+00:00,53.826425925
4637,2019-07-15 09:00:00+00:00,53.4909849
4638,2019-07-15 10:00:00+00:00,53.0498429
4639,2019-07-15 11:00:00+00:00,51.953391425
4640,2019-07-15 12:00:00+00:00,51.531390725
4641,2019-07-15 13:00:00+00:00,50.90198
4642,2019-07-15 14:00:00+00:00,51.235425375
4643,2019-07-15 15:00:00+00:00,51.1760321
4644,2019-07-15 16:00:00+00:00,51.219659775
4645,2019-07-15 17:00:00+00:00,51.42443
4646,2019-07-15 18:00:00+00:00,51.624390225
4647,2019-07-15 19:00:00+00:00,51.64208315
4648,2019-07-15 20:00:00+00:00,51.4248171
4649,2019-07-15 21:00:00+00:00,51.32311535
4650,2019-07-15 22:00:00+00:00,50.9361926
4651,2019-07-15 23:00:00+00:00,50.4720775
4652,2019-07-16 00:00:00+00:00,50.4385495
4653,2019-07-16 01:00:00+00:00,50.224028975
4654,2019-07-16 02:00:00+00:00,50.1327553
4655,2019-07-16 03:00:00+00:00,50.443171675
4656,2019-07-16 04:00:00+00:00,50.374335275
4657,2019-07-16 05:00:00+00:00,50.3017912
4658,2019-07-16 06:00:00+00:00,50.5690925
4659,2019-07-16 07:00:00+00:00,50.193426025
4660,2019-07-16 08:00:00+00:00,49.4731145
4661,2019-07-16 09:00:00+00:00,49.943028425
4662,2019-07-16 10:00:00+00:00,49.84412875
4663,2019-07-16 11:00:00+00:00,50.04843605
4664,2019-07-16 12:00:00+00:00,50.1817735
4665,2019-07-16 13:00:00+00:00,50.340668725
4666,2019-07-16 14:00:00+00:00,50.462570875
4667,2019-07-16 15:00:00+00:00,50.262992675
4668,2019-07-16 16:00:00+00:00,50.0161953
4669,2019-07-16 17:00:00+00:00,50.481854475
4670,2019-07-16 18:00:00+00:00,50.83504915
4671,2019-07-16 19:00:00+00:00,50.23495435
4672,2019-07-16 20:00:00+00:00,50.52254505
4673,2019-07-16 21:00:00+00:00,50.5631531
4674,2019-07-16 22:00:00+00:00,50.5298241
4675,2019-07-16 23:00:00+00:00,50.398093225
4676,2019-07-17 00:00:00+00:00,50.41352
4677,2019-07-17 01:00:00+00:00,50.733930275
4678,2019-07-17 02:00:00+00:00,51.12205
4679,2019-07-17 03:00:00+00:00,51.4650009
4680,2019-07-17 04:00:00+00:00,51.518789125
4681,2019-07-17 05:00:00+00:00,51.640018475
4682,2019-07-17 06:00:00+00:00,51.6546386
4683,2019-07-17 07:00:00+00:00,51.55108
4684,2019-07-17 08:00:00+00:00,51.55108
4685,2019-07-17 09:00:00+00:00,51.7637253
4686,2019-07-17 10:00:00+00:00,51.9230468
4687,2019-07-17 11:00:00+00:00,52.0309753
4688,2019-07-17 12:00:00+00:00,52.171298575
4689,2019-07-17 13:00:00+00:00,52.1561022
4690,2019-07-17 14:00:00+00:00,52.21027
4691,2019-07-17 15:00:00+00:00,52.239344625
4692,2019-07-17 16:00:00+00:00,52.5186329
4693,2019-07-17 17:00:00+00:00,52.7987782
4694,2019-07-17 18:00:00+00:00,53.006825775
4695,2019-07-17 19:00:00+00:00,53.2776375
4696,2019-07-17 20:00:00+00:00,53.2776375
4697,2019-07-17 21:00:00+00:00,53.3128899
4698,2019-07-17 22:00:00+00:00,53.44493095
4699,2019-07-17 23:00:00+00:00,53.33028
4700,2019-07-18 00:00:00+00:00,53.221499025
4701,2019-07-18 01:00:00+00:00,52.880734575
4702,2019-07-18 02:00:00+00:00,53.033449875
4703,2019-07-18 03:00:00+00:00,53.233838225
4704,2019-07-18 04:00:00+00:00,53.23949
4705,2019-07-18 05:00:00+00:00,53.23949
4706,2019-07-18 06:00:00+00:00,53.38178185
4707,2019-07-18 07:00:00+00:00,53.40505
4708,2019-07-18 08:00:00+00:00,53.5061697
4709,2019-07-18 09:00:00+00:00,53.74914
4710,2019-07-18 10:00:00+00:00,53.57511765
4711,2019-07-18 11:00:00+00:00,52.173113725
4712,2019-07-18 12:00:00+00:00,52.380449725
4713,2019-07-18 13:00:00+00:00,52.54054455
4714,2019-07-18 14:00:00+00:00,52.51011
4715,2019-07-18 15:00:00+00:00,52.51011
4716,2019-07-18 16:00:00+00:00,52.51011
4717,2019-07-18 17:00:00+00:00,52.5422625
4718,2019-07-18 18:00:00+00:00,52.760526525
4719,2019-07-18 19:00:00+00:00,53.0537025
4720,2019-07-18 20:00:00+00:00,53.06096
4721,2019-07-18 21:00:00+00:00,52.3328837
4722,2019-07-18 22:00:00+00:00,52.220848075
4723,2019-07-18 23:00:00+00:00,51.448753925
4724,2019-07-19 00:00:00+00:00,51.36015255
4725,2019-07-19 01:00:00+00:00,51.3639669
4726,2019-07-19 02:00:00+00:00,52.221850475
4727,2019-07-19 03:00:00+00:00,52.6050117
4728,2019-07-19 04:00:00+00:00,52.798917625
4729,2019-07-19 05:00:00+00:00,52.1785925
4730,2019-07-19 06:00:00+00:00,52.12329
4731,2019-07-19 07:00:00+00:00,52.0055075
4732,2019-07-19 08:00:00+00:00,51.9486809
4733,2019-07-19 09:00:00+00:00,51.8005638
4734,2019-07-19 10:00:00+00:00,51.964714975
4735,2019-07-19 11:00:00+00:00,52.008061
4736,2019-07-19 12:00:00+00:00,52.1747675
4737,2019-07-19 13:00:00+00:00,52.22515525
4738,2019-07-19 14:00:00+00:00,52.178535725
4739,2019-07-19 15:00:00+00:00,54.2266543
4740,2019-07-19 16:00:00+00:00,55.1411603
4741,2019-07-19 17:00:00+00:00,55.5394399
4742,2019-07-19 18:00:00+00:00,55.061997425
4743,2019-07-19 19:00:00+00:00,54.238553075
4744,2019-07-19 20:00:00+00:00,52.968594525
4745,2019-07-19 21:00:00+00:00,52.64881375
4746,2019-07-19 22:00:00+00:00,51.957555
4747,2019-07-19 23:00:00+00:00,51.806790325
4748,2019-07-20 00:00:00+00:00,51.5999925
4749,2019-07-20 01:00:00+00:00,51.56806935
4750,2019-07-20 02:00:00+00:00,52.070168475
4751,2019-07-20 03:00:00+00:00,53.12557585
4752,2019-07-20 04:00:00+00:00,53.5019575
4753,2019-07-20 05:00:00+00:00,52.229154425
4754,2019-07-20 06:00:00+00:00,51.688315
4755,2019-07-20 07:00:00+00:00,52.5256444
4756,2019-07-20 08:00:00+00:00,53.892597525
4757,2019-07-20 09:00:00+00:00,51.3625088
4758,2019-07-20 10:00:00+00:00,51.640127625
4759,2019-07-20 11:00:00+00:00,51.79675
4760,2019-07-20 12:00:00+00:00,51.79675
4761,2019-07-20 13:00:00+00:00,51.260005
4762,2019-07-20 14:00:00+00:00,51.13460305
4763,2019-07-20 15:00:00+00:00,50.77961265
4764,2019-07-20 16:00:00+00:00,51.39912335
4765,2019-07-20 17:00:00+00:00,52.07309005
4766,2019-07-20 18:00:00+00:00,52.33463
4767,2019-07-20 19:00:00+00:00,52.341325
4768,2019-07-20 20:00:00+00:00,52.180403825
4769,2019-07-20 21:00:00+00:00,51.67610045
4770,2019-07-20 22:00:00+00:00,51.228333525
4771,2019-07-20 23:00:00+00:00,51.22759
4772,2019-07-21 00:00:00+00:00,51.3265125
4773,2019-07-21 01:00:00+00:00,51.9293246
4774,2019-07-21 02:00:00+00:00,52.33463
4775,2019-07-21 03:00:00+00:00,51.878381225
4776,2019-07-21 04:00:00+00:00,52.1108987
4777,2019-07-21 05:00:00+00:00,51.58263692
4778,2019-07-21 06:00:00+00:00,51.433132225
4779,2019-07-21 07:00:00+00:00,51.830855825
4780,2019-07-21 08:00:00+00:00,52.25668
4781,2019-07-21 09:00:00+00:00,52.39704895
4782,2019-07-21 10:00:00+00:00,52.2430763
4783,2019-07-21 11:00:00+00:00,52.221159725
4784,2019-07-21 12:00:00+00:00,52.003524375
4785,2019-07-21 13:00:00+00:00,52.33463
4786,2019-07-21 14:00:00+00:00,51.93843115
4787,2019-07-21 15:00:00+00:00,51.930384625
4788,2019-07-21 16:00:00+00:00,52.337800725
4789,2019-07-21 17:00:00+00:00,52.427001975
4790,2019-07-21 18:00:00+00:00,52.20722
4791,2019-07-21 19:00:00+00:00,52.363086375
4792,2019-07-21 20:00:00+00:00,52.4239183
4793,2019-07-21 21:00:00+00:00,52.20722
4794,2019-07-21 22:00:00+00:00,52.0980658
4795,2019-07-21 23:00:00+00:00,51.2284225
4796,2019-07-22 00:00:00+00:00,51.153946425
